tweet_id,retweet_count,favorite_count
667192066997374976,86,331
667188689915760640,329,642
667182792070062081,5254,12493
667177989038297088,48,166
667176164155375616,386,524
667174963120574464,69,218
667171260800061440,72,186
667165590075940865,965,2376
667160273090932737,50,219
667152164079423490,14567,42135
667138269671505920,1862,3997
667119796878725120,106,283
667090893657276420,105,285
667073648344346624,103,351
667070482143944705,13,72
667065535570550784,40,143
667062181243039745,45,191
667044094246576128,43,163
667012601033924608,186,393
666996132027977728,79,212
666983947667116034,842,2245
666837028449972224,467,700
666835007768551424,65,183
666826780179869698,79,218
666817836334096384,209,442
666804364988780544,78,205
666786068205871104,408,656
666781792255496192,168,325
666776908487630848,148,303
666739327293083650,59,206
666701168228331520,182,371
666691418707132416,42,158
666649482315059201,524,991
666644823164719104,69,208
666454714377183233,179,447
666447344410484738,19,90
666437273139982337,40,106
666435652385423360,41,136
666430724426358785,160,276
666428276349472768,67,139
666421158376562688,91,272
666418789513326592,39,107
666411507551481857,262,370
666407126856765440,30,93
666396247373291520,68,147
666373753744588802,73,162
666362758909284353,468,649
666353288456101888,56,179
666345417576210432,122,241
666337882303524864,79,168
666293911632134144,289,425
666287406224695296,56,123
666273097616637952,66,151
666268910803644416,38,97
666104133288665088,5459,12850
666102155909144576,11,66
666099513787052032,53,133
666094000022159362,63,141
666082916733198337,37,92
666073100786774016,130,274
666071193221509120,51,127
666063827256086533,180,394
666058600524156928,47,99
666057090499244032,112,247
666055525042405380,196,367
666051853826850816,700,1024
666050758794694657,50,115
666049248165822465,36,88
666044226329800704,115,245
666033412701032449,36,100
666029285002620928,39,112
666020888022790149,420,2283
